id;search_type;search_query;search_parameters;agency_id;provider_id;frequency;last_run_at;next_run_at;is_active;priority;results_count;total_runs;successful_runs;failed_runs;last_error;tags;notes;created_at;updated_at;created_by
0024e390-3df7-4436-9699-fb4889808f6d;vertical;"microtransit (launch OR expand OR contract OR RFP) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""Microtransit""}";;;daily;;2025-11-20 04:39:15.145189+00;true;high;0;0;0;0;;"[""vertical"",""microtransit""]";Microtransit industry tracking;2025-11-20 04:39:15.145189+00;2025-11-20 04:39:15.145189+00;2babc540-acbb-4012-a198-971125628657
df70226b-35b2-4fa6-a525-c404bf8c07da;agency;"""Central Florida Regional Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_week"",""location"":""Orlando, FL""}";276c48ac-3390-49d8-8e29-da6ebabcb12f;;daily;;2025-11-20 01:34:26.606756+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Central Florida Regional Transportation Authority;2025-11-20 01:34:26.606756+00;2025-11-20 04:38:40.606188+00;2babc540-acbb-4012-a198-971125628657
ebb1c8fa-f381-40ba-82be-732f0054e4df;vertical;"paratransit (service OR contract OR RFP OR accessibility) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""Paratransit""}";;;daily;;2025-11-20 04:39:15.373394+00;true;high;0;0;0;0;;"[""vertical"",""paratransit""]";Paratransit industry tracking;2025-11-20 04:39:15.373394+00;2025-11-20 04:39:15.373394+00;2babc540-acbb-4012-a198-971125628657
3cdc8dcd-da81-4e08-b963-22bb8ace4c40;agency;"""Valley Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""San Jose, CA""}";2ffcf739-9173-4d10-beba-83a441af6917;;daily;;2025-11-20 04:38:40.81741+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Valley Transportation Authority;2025-11-20 04:38:40.81741+00;2025-11-20 04:38:41.046273+00;2babc540-acbb-4012-a198-971125628657
f7ad3fed-b83d-4ad6-b615-f139d61d99c1;vertical;"(NEMT OR ""non-emergency medical transportation"") (contract OR RFP OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""NEMT""}";;;daily;;2025-11-20 04:39:15.597912+00;true;high;0;0;0;0;;"[""vertical"",""nemt""]";NEMT industry tracking;2025-11-20 04:39:15.597912+00;2025-11-20 04:39:15.597912+00;2babc540-acbb-4012-a198-971125628657
a41e8b99-0ce1-4b55-a42d-bcb38ed2f69a;agency;"""Pinellas Suncoast Transit Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Saint Petersburg, FL""}";afabf2a0-3446-407b-b622-9d9937611d9a;;daily;;2025-11-20 04:38:41.258495+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Pinellas Suncoast Transit Authority;2025-11-20 04:38:41.258495+00;2025-11-20 04:38:41.483239+00;2babc540-acbb-4012-a198-971125628657
e76017b5-4fe7-4e6b-88c3-aa61fca0fe0b;vertical;"""fixed-route"" bus (service OR contract OR RFP OR expansion) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""Fixed-Route Bus""}";;;daily;;2025-11-20 04:39:15.825123+00;true;high;0;0;0;0;;"[""vertical"",""fixed-route-bus""]";Fixed-Route Bus industry tracking;2025-11-20 04:39:15.825123+00;2025-11-20 04:39:15.825123+00;2babc540-acbb-4012-a198-971125628657
012894cc-c1cd-473b-a07e-d3a5ad18e11b;vertical;"(autonomous OR ""self-driving"") (bus OR shuttle) (pilot OR deployment OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""Autonomous Buses""}";;;daily;;2025-11-20 04:39:16.048491+00;true;medium;0;0;0;0;;"[""vertical"",""autonomous-buses""]";Autonomous Buses industry tracking;2025-11-20 04:39:16.048491+00;2025-11-20 04:39:16.048491+00;2babc540-acbb-4012-a198-971125628657
20abfabc-ff16-48bb-b703-00ba1d48ce2f;agency;"""Delaware Transit Corporation"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Dover, DE""}";2ae349d3-8185-4ff0-b492-851ec1e802f9;;daily;;2025-11-20 04:38:41.695824+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Delaware Transit Corporation;2025-11-20 04:38:41.695824+00;2025-11-20 04:38:41.912068+00;2babc540-acbb-4012-a198-971125628657
158ecfab-ac4b-4db1-8f21-a760c70957eb;agency;"""Valley Metro"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Phoenix, AZ""}";c367eb1e-9815-44f5-9248-75c38a8d52cf;;daily;;2025-11-20 04:38:42.115848+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Valley Metro;2025-11-20 04:38:42.115848+00;2025-11-20 04:38:42.370727+00;2babc540-acbb-4012-a198-971125628657
3e11b517-a78f-4135-a9c8-a135e15b2dc7;agency;"""OmniRide"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Woodbridge, VA""}";7fd0023e-e36a-4134-942e-e3185f5f33fa;;daily;;2025-11-20 04:38:42.593581+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for OmniRide;2025-11-20 04:38:42.593581+00;2025-11-20 04:38:42.813347+00;2babc540-acbb-4012-a198-971125628657
326801c6-d245-4dd5-88e6-1cfaef750290;agency;"""Sound Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Seattle, WA""}";fe50b240-4655-4475-ac82-6dadc8a88e12;;daily;;2025-11-20 04:38:43.442734+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Sound Transit;2025-11-20 04:38:43.442734+00;2025-11-20 04:38:43.651185+00;2babc540-acbb-4012-a198-971125628657
1f122eaa-1675-43a8-b8de-64e98be14098;agency;"""(St. Louis) Metro"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Saint Louis, MO""}";a4e33015-a155-4f34-9d70-18ce8a91a666;;daily;;2025-11-20 04:38:43.867195+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for (St. Louis) Metro;2025-11-20 04:38:43.867195+00;2025-11-20 04:38:44.136482+00;2babc540-acbb-4012-a198-971125628657
d2fce2f7-c9a5-4a1e-91bd-9c6ca6472c1e;agency;"""Trinity Metro"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Fort Worth, TX""}";b2943802-951c-4007-8a3e-d42168027eb5;;daily;;2025-11-20 04:38:44.35144+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Trinity Metro;2025-11-20 04:38:44.35144+00;2025-11-20 04:38:44.599608+00;2babc540-acbb-4012-a198-971125628657
4ffa817e-58f3-415b-9a9b-7b377551269e;agency;"""Pierce Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Lakewood, WA""}";b0fdab31-677c-4034-a1b3-04ecd7889dab;;daily;;2025-11-20 04:38:44.812261+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Pierce Transit;2025-11-20 04:38:44.812261+00;2025-11-20 04:38:45.052481+00;2babc540-acbb-4012-a198-971125628657
5b490f8c-4003-4bba-9afb-ba4f728e4960;agency;"""Dibs"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Stockton, CA""}";957c6a34-f33f-4181-839d-8ee201d6f37a;;daily;;2025-11-20 04:38:45.262724+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Dibs;2025-11-20 04:38:45.262724+00;2025-11-20 04:38:45.492086+00;2babc540-acbb-4012-a198-971125628657
b05527fe-0105-4678-bd9d-5f16f36e6a09;agency;"""Palm Tran, Inc."" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""West Palm Beach, FL""}";bf80b494-8678-4886-94df-aeb2b1390358;;daily;;2025-11-20 04:38:46.151422+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Palm Tran, Inc.;2025-11-20 04:38:46.151422+00;2025-11-20 04:38:46.365947+00;2babc540-acbb-4012-a198-971125628657
b4d58b72-f393-47f0-9b40-b1113246d4c8;agency;"""SANDAG"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""San Diego, CA""}";ff9c98bf-096b-4550-aac3-2e8cb0e454ba;;daily;;2025-11-20 04:38:46.581638+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for SANDAG;2025-11-20 04:38:46.581638+00;2025-11-20 04:38:46.79925+00;2babc540-acbb-4012-a198-971125628657
cd995852-32a8-4810-aa59-88ff11d5b457;agency;"""City of Los Angeles"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Los Angeles, CA""}";6413e73d-b77e-4c27-864a-54b7857438c8;;daily;;2025-11-20 04:38:47.019092+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for City of Los Angeles;2025-11-20 04:38:47.019092+00;2025-11-20 04:38:47.232919+00;2babc540-acbb-4012-a198-971125628657
16705e70-c5a7-4bc2-8867-907b83d2bc54;agency;"""Westchester County - Bee Line"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""White Plains, NY""}";2a1db9fe-857c-422e-ab6a-1729d4774240;;daily;;2025-11-20 04:38:47.449179+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Westchester County - Bee Line;2025-11-20 04:38:47.449179+00;2025-11-20 04:38:47.699135+00;2babc540-acbb-4012-a198-971125628657
6744d6a9-17a4-474b-b500-075aa762a3a5;agency;"""Sacramento RT"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Sacramento, CA""}";fcef3f8e-7aae-41ef-8100-2212944f7e03;;daily;;2025-11-20 04:38:47.911072+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Sacramento RT;2025-11-20 04:38:47.911072+00;2025-11-20 04:38:48.123675+00;2babc540-acbb-4012-a198-971125628657
ab705ade-6485-4c62-b499-ec72a26bf79a;vertical;"(""fare collection"" OR ""contactless payment"" OR ""mobile ticketing"") bus (deployment OR upgrade OR RFP) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""Fare Collection""}";;;daily;;2025-11-20 04:39:16.263704+00;true;medium;0;0;0;0;;"[""vertical"",""fare-collection""]";Fare Collection industry tracking;2025-11-20 04:39:16.263704+00;2025-11-20 04:39:16.263704+00;2babc540-acbb-4012-a198-971125628657
2e915f51-cb02-46eb-98f4-0c43a14050c1;agency;"""Operating Above the Standard"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Columbia, MO""}";5e31b167-ee86-403d-a129-998a51a6dd4b;;daily;;2025-11-20 04:38:48.350976+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Operating Above the Standard;2025-11-20 04:38:48.350976+00;2025-11-20 04:38:48.561866+00;2babc540-acbb-4012-a198-971125628657
98b5b566-2d86-42f6-bde1-3c8708d7da42;vertical;"(""real-time"" OR ""passenger information"") bus (system OR deployment OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""vertical"":""Real-Time Information""}";;;daily;;2025-11-20 04:39:16.501783+00;true;low;0;0;0;0;;"[""vertical"",""real-time-information""]";Real-Time Information industry tracking;2025-11-20 04:39:16.501783+00;2025-11-20 04:39:16.501783+00;2babc540-acbb-4012-a198-971125628657
c9d93a6f-f17e-4a34-a0f3-ea3e9f805858;agency;"""Milwaukee County Transit System"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Milwaukee, WI""}";275f6dca-c4fb-464b-b8b0-da4727dd5d1d;;daily;;2025-11-20 04:38:48.777705+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Milwaukee County Transit System;2025-11-20 04:38:48.777705+00;2025-11-20 04:38:49.00146+00;2babc540-acbb-4012-a198-971125628657
b75cd991-6d5a-41f2-a049-e3e46a1bbee1;agency;"""Hampton Roads Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Hampton, VA""}";66bac902-b221-4079-bb8f-4e63199404c4;;daily;;2025-11-20 04:38:49.214408+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Hampton Roads Transit;2025-11-20 04:38:49.214408+00;2025-11-20 04:38:49.419732+00;2babc540-acbb-4012-a198-971125628657
5a3d3899-2016-4cd0-8299-9f32f43536cd;agency;"""Capital District Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Albany, NY""}";38853155-f0db-457e-a13c-e349f4460780;;daily;;2025-11-20 04:38:49.640592+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Capital District Transportation Authority;2025-11-20 04:38:49.640592+00;2025-11-20 04:38:49.870821+00;2babc540-acbb-4012-a198-971125628657
ecf6b904-bdfa-481c-ac5c-ae7aeb1f4f02;agency;"""SamTrans"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""San Carlos, CA""}";2ca74e38-b9d4-40d5-b36e-bc8e2433ba83;;daily;;2025-11-20 04:38:50.081286+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for SamTrans;2025-11-20 04:38:50.081286+00;2025-11-20 04:38:50.308531+00;2babc540-acbb-4012-a198-971125628657
6850374a-fb49-4564-a901-fbfe766f0269;agency;"""rabbittransit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Harrisburg, PA""}";2c3a0794-4d71-4886-8e60-cab53b9e5c4e;;daily;;2025-11-20 04:38:50.530007+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for rabbittransit;2025-11-20 04:38:50.530007+00;2025-11-20 04:38:50.748053+00;2babc540-acbb-4012-a198-971125628657
15440ea5-d425-4735-9979-97d7419b56c2;agency;"""Nassau Inter County Express"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Mineola, NY""}";c89a92e8-bb4c-43f5-b719-9b5c7e8b02a5;;daily;;2025-11-20 04:38:50.960839+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Nassau Inter County Express;2025-11-20 04:38:50.960839+00;2025-11-20 04:38:51.196023+00;2babc540-acbb-4012-a198-971125628657
c94d7493-d48d-4275-a924-3640ab2b27e0;agency;"""Spokane Transit Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Spokane, WA""}";03c2d3dd-3622-4971-be42-e0fc170798e1;;daily;;2025-11-20 04:38:51.412968+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Spokane Transit Authority;2025-11-20 04:38:51.412968+00;2025-11-20 04:38:51.636205+00;2babc540-acbb-4012-a198-971125628657
62458e77-04e5-4c19-a459-1375fdc87146;agency;"""Metro / Access"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Cincinnati, OH""}";e9aa3a09-c215-45c2-80e9-3831f70f5560;;daily;;2025-11-20 04:38:51.868857+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Metro / Access;2025-11-20 04:38:51.868857+00;2025-11-20 04:38:52.077187+00;2babc540-acbb-4012-a198-971125628657
99571935-8871-47ab-a2ad-e7759d954da8;agency;"""Ride On"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Rockville, MD""}";9199e792-67a5-4386-82e8-33de16b87c00;;daily;;2025-11-20 04:38:52.28579+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Ride On;2025-11-20 04:38:52.28579+00;2025-11-20 04:38:52.487757+00;2babc540-acbb-4012-a198-971125628657
86844e06-9d0f-4536-ac40-0b37541bd7dd;agency;"""Kansas City Area Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Kansas City, MO""}";dbb1e50d-093b-406a-9710-dcc7367d4c6c;;daily;;2025-11-20 04:38:52.691494+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Kansas City Area Transportation Authority;2025-11-20 04:38:52.691494+00;2025-11-20 04:38:52.902544+00;2babc540-acbb-4012-a198-971125628657
8f9f2298-cfc9-4fdb-8570-d8b02a83a339;rfp;"(RFP OR ""request for proposals"") (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""document_types"":[""rfp"",""rfq"",""bid""]}";;;daily;;2025-11-20 04:39:16.717589+00;true;critical;0;0;0;0;;"[""rfp"",""bus-service""]";High-priority RFP tracking;2025-11-20 04:39:16.717589+00;2025-11-20 04:39:16.717589+00;2babc540-acbb-4012-a198-971125628657
ca6f3e87-476c-47d7-8227-cdd0ea0f4559;agency;"""Victor Valley Transit Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Hesperia, CA""}";bc627d60-21f5-4feb-b89f-2ea3ae8ee64d;;daily;;2025-11-20 04:38:53.107139+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Victor Valley Transit Authority;2025-11-20 04:38:53.107139+00;2025-11-20 04:38:53.332771+00;2babc540-acbb-4012-a198-971125628657
d522f6a6-9296-4d14-9a6c-c6d8495b6f73;agency;"""Foothill Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""West Covina, CA""}";926f681f-2e3b-405c-84f4-bbc1bcdc8b48;;daily;;2025-11-20 04:38:53.554736+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Foothill Transit;2025-11-20 04:38:53.554736+00;2025-11-20 04:38:53.768616+00;2babc540-acbb-4012-a198-971125628657
98930d1a-eff0-4eb0-9875-d8ee3f3c167f;agency;"""Port Authority Trans-Hudson Corporation"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""New York, NY""}";03e85596-8fad-4044-a515-bcf521f1a225;;daily;;2025-11-20 04:38:53.975021+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Port Authority Trans-Hudson Corporation;2025-11-20 04:38:53.975021+00;2025-11-20 04:38:54.222604+00;2babc540-acbb-4012-a198-971125628657
cab30079-e8c4-4465-aae3-47cd9a55d112;agency;"""RIPTA"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Providence, RI""}";556cdb3d-60cd-461f-b7ee-7a830dc81d63;;daily;;2025-11-20 04:38:54.432473+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for RIPTA;2025-11-20 04:38:54.432473+00;2025-11-20 04:38:54.655213+00;2babc540-acbb-4012-a198-971125628657
ddd1443c-259b-4860-b384-ca16bfd86d54;agency;"""Ben Franklin Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Richland, WA""}";36c2c23f-7aa5-4e79-a040-3815177f21fa;;daily;;2025-11-20 04:38:54.867639+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Ben Franklin Transit;2025-11-20 04:38:54.867639+00;2025-11-20 04:38:55.085778+00;2babc540-acbb-4012-a198-971125628657
6afa1481-2334-45de-8a4e-b9c9fe9662db;agency;"""Central Ohio Transit Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Columbus, OH""}";acac1717-661d-4e25-a0d4-9039ffd4e3af;;daily;;2025-11-20 04:38:55.296943+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Central Ohio Transit Authority;2025-11-20 04:38:55.296943+00;2025-11-20 04:38:55.537202+00;2babc540-acbb-4012-a198-971125628657
